id,title,authors,ISBN13,pages,publisher,publishedYear,publishedMonth,publishedDay
4748,Fuzzy and Uncertain Object-Oriented Databases: Concepts and Models,Rita De Caluwe,9789810228934,216,"World Scientific Publishing Company, Incorporated",1997,12,28
4749,"Deductive and Object-Oriented Databases: Fourth International Conference, DOOD' 95, Singapore, December 4-7, 1995. Proceedings / Edition 1","Tok W. Ling,Alberto O. Mendelzon,Laurent Vieille",9783540606086,1995,Springer Berlin Heidelberg,1995,11,29
4750,Electronic Databases and Publishing,Albert Henderson,9781560009672,253,Transaction Publishers,1997,1,1
4751,SQL Server 2000 Database Design Exam Cram,"Richard Alan McMahon,Sean Chase",9781588800343,421,Coriolis Value,2001,9,21
4752,End-User Training for Sci-Tech Databases,Ellis Mount,9780866569637,128,Taylor & Francis,1990,1,28
4753,"Computer Graphics and Database Management, 1991: Presented at the 1991 Pressure Vessels and Piping Conference, San Diego, California, June 23-27, 1991",James F. Cory,9780791808030,75,American Society of Mechanical Engineers,1991,1,1
4754,Database Law: Perspectives from India,Anirban Mazumder,9789811021992,164,Springer Singapore,2016,9,17
4755,The Database Administrator,John K. Lyon,9780471557418,170,"Wiley, John & Sons, Incorporated",1976,4,1
4756,Pro ODP.NET for Oracle Database 11g / Edition 1,"Edmund Zehoo,Yap Wai Hong",9781430228202,468,Apress,2010,4,4
4757,"Advances in Spatial Databases: 4th International Symposium SSD '95, Portland, ME, USA, August 6 - 9, 1995. Proceedings","Max J. Egenhofer,John R. Herring",9783540601593,1995,Springer Berlin Heidelberg,1995,8,25
4758,"Best of the Best Sellers The Value Of An Oracle Database (ALGOL, zoo, FORTRAN, white paper, a priori principle, visible-speech data, acquaintance, truth-value, alphabetic data,)",Resounding Wind Publishing,2940150559851,0,Resounding Wind Publishing,2016,3,24
4759,Beginning VB 2008 Databases: From Novice to Professional / Edition 1,"Vidya Vrat Agarwal,James Huddleston",9781590599471,409,Apress,2008,4,16
4760,Concepts of Database Management / Edition 1,"Philip J. Pratt,Pratt",9780877097792,185,Cengage Learning,1994,1,28
4761,Building an Object-Oriented Database System / Edition 1,"Francois Bancilhon,Claude Delobel,Paris Kanellakis",9781558601697,640,Elsevier Science,1992,6,1
4762,Bioinformatics: Databases and Systems / Edition 1,Stanley I. Letovsky,9780792385738,304,Springer US,1999,8,31
4763,Recent Developments in Intelligent Information and Database Systems,"Dariusz Krol,Lech Madeyski,Ngoc Thanh Nguyen",9783319312767,0,Springer International Publishing,2016,3,4
4764,Database Concepts,"Bates,James A",9780757506840,352,Kendall/Hunt Publishing Company,2003,12,30
4765,WebRAD: Building Database Applications on the Web with Visual Foxpro and Web Connection,"Harold Chattaway,Barbara Peisch,Whil Hentzen,Randy Pearson",9781930919075,450,Hentzenwerke Publishing,2002,11,28
4766,"Complete, Responsive Mobile App Design Using Visual Studio: Integrating MySQL Database into Your Web Page",Stephen Link,9781508986225,40,CreateSpace Publishing,2015,3,24
4767,Java Database Programming with JBBC,"Pratik Patel,Patel",9781576100561,500,Coriolis Group,1996,9,1
4768,Learn Database Systems with Implementation and Examples,Imed Bouchrika,9781291688894,180,Lulu.com,2014,1,3
4769,Efficient Learning Algorithms for Distributed Databases,"Attiya Ibrahim,Khedr Ahmed",9783659477928,132,OmniScriptum GmbH & Co. KG,2014,11,13
4770,"Privacy in Statistical Databases: UNESCO Chair in Data Privacy, International Conference, PSD 2012, Palermo, Italy, September 26-28, 2012, Proceedings","Josep Domingo-Ferrer,Ilenia Tinnirello",9783642336263,2012,Springer Berlin Heidelberg,2012,8,22
4771,"Advances in Database Technology - EDBT '94: 4th International Conference on Extending Database Technology, Cambridge, United Kingdom, March 28 - 31, 1994. Proceedings","Matthias Jarke,Janis Bubenko,Keith Jeffery",9783540578185,1994,Springer Berlin Heidelberg,1994,3,23
4772,The Paradox Relational Database Advisor,Kimberly Maughan Saunders,9780830638598,304,T A B Books,1993,7,1
4773,"Databases in Networked Information Systems: 4th International Workshop, DNIS 2005, Aizu-Wakamatsu, Japan, March 28-30, 2005, Proceedings",Subhash Bhalla,9783540253617,2005,Springer Berlin Heidelberg,2005,4,29
4774,"How to Land a Top-Paying Database management system specialist Job: Your Complete Guide to Opportunities, Resumes and Cover Letters, Interviews, Salaries, Promotions, What to Expect From Recruiters and More",Hardy Elizabeth,9781486172542,90,Emereo Publishing,2012,10,24
4775,Sequence Analysis in a Nutshell: A Guide to Tools and Databases,"Scott Markel,Darryl Leon",9780596004941,304,"O'Reilly Media, Incorporated",2003,1,28
4776,AutoCAD Database Connectivity / Edition 1,"Scott  McFarlane,Andrew Stein,Sandy Clark",9780766816404,312,Cengage Learning,1999,10,29
4777,Enterprise Database in a Client-Server Environment,Michael M. Gorman,9780471521648,375,Wiley,1994,2,28
4778,Database Management-Images&Dosimeters For Medical Physics Telemedicine,Samba Richard Ndi,9783845474762,88,OmniScriptum GmbH & Co. KG,2011,10,4
4779,"Database and Expert Systems Applications: 25th International Conference, DEXA 2014, Munich, Germany, September 1-4, 2014. Proceedings, Part II","Hendrik Decker,Lenka Lhotska,Sebastian Link,Marcus Spies,Roland R. Wagner",9783319100845,2014,Springer International Publishing,2014,8,31
4780,"The Object Database Standard: ODMG-93, Release 1.2 / Edition 1","Roderick G. G. Cattell,Tom Atwood",9781558603967,184,Elsevier Science & Technology Books,1996,1,1
4781,Microsoft SQL Server: What Database Administrators Need to Know,Jeffrey L. Byrne,9780134954097,341,Prentice Hall Professional Technical Reference,1996,12,28
4782,An Introduction to Database Systems,Chris J. Date,9780201144741,480,Addison-Wesley,1983,1,28
4783,Dow Jones-Irwin Technical Reference Guide to Microcomputer Database Management Systems,George F. Goley,9780870948947,700,"McGraw-Hill Companies, The",1987,4,28
4784,Filing Systems and Database for the BBC Micro,"A. P. Stephenson,D. J. Stephenson",9780246124234,219,"Sheridan House, Incorporated",1984,12,28
4785,Study Guide for 1Z0-052: Oracle Database 11g: Administration I: Oracle Certification Prep,Matthew Morris,9781477565872,158,CreateSpace Publishing,2012,5,30
4786,World Databases in Medicine,Chris Armstrong,9780862916138,1650,K. G. Saur Verlag GmbH & Company,1993,12,1
4787,Multimedia Information Retrieval: Content-Based Information Retrieval from Large Text and Audio Databases / Edition 1,Peter Schauble,9780792398998,1997,Springer US,1997,1,1
4788,Database of Medicinal Plants from Western Ghats - India,"Sekhar Shailasree,Harishchandra Sripathy Prakash",9783659759659,252,OmniScriptum GmbH & Co. KG,2015,7,16
4789,Data Modeling and Database Design,"CTI Reviews,Richard Scamell",9781467282703,30,Cram101,2016,9,26
4790,Oracle Database Administration for UNIX Systems (Bk/CD-ROM),"Lynnwood Brown,Lymnwood Brown",9780132446662,224,Pearson Education,1997,6,23
4791,The Ethics and Governance of Human Genetic Databases: European Perspectives,"Matti Hayry,Ruth Chadwick,Vilhjalmur Arnason,Gardar Arnason",9780521856621,0,Cambridge University Press,2009,3,28
4792,Relation Database Design,Charles J. Wertz,9780849374500,298,Taylor & Francis,1993,2,17
4793,MCSE Training Guide: SQL Server 7 Database Design,"David Besch,Chris Miller,Denis Darveau",9780735700048,542,Que,1999,5,14
4794,MCITP Administrator: Microsoft SQL Server 2005 Database Server Infrastructure Design Study Guide (70-443),"J. Steven Jones,David W. Tschanz",9780470047446,457,Wiley,2006,9,25
4795,Database Exercises (Flatfile and Relational): Solutions Book,Kate Crossley,9781877292170,156,Software Publications,2001,10,28
4796,"MFDBS 87: 1st Symposium on Mathematical Fundamentals of Database Systems, Dresden, GDR, January 19-23, 1987. Proceedings","Joachim Biskup,Janos Demetrovics,Jan Paredaens,Bernhard Thalheim",9783540191216,1988,Springer Berlin Heidelberg,1988,6,1
4797,"Databases: Theory, Design and Applications (Postconference PARBASE-90)",I E E E Computer Society Press,9780818691652,296,IEEE Computer Society Press,1991,1,28
4798,Foundations of Semantic Databases,"Bert De Brock,Bert de Brock,E. O. De Brock",9780133270990,234,Prentice Hall Professional Technical Reference,1995,2,8
4799,Incorporating Relational Data Into The Semantic Web- Fronal.Owlom Databases To Rdf Using Relational.Owl,Cristian Perez De Laborda Schwankhart,9783836451673,164,VDM Verlag Dr. Mueller e.K.,2007,11,23
4800,Spatial Databases,"Yannis Manolopoulos,Apostolos N. Papadapoulos",9781591403876,360,IGI Global,2004,12,31
4801,Business Database Systems,"Thomas Connolly,Carolyn Begg,Richard Holowczak",9781405874373,592,Addison-Wesley,2008,11,26
4802,SAS/Access 9.2 for Relational Databases: Reference,Publishing SAS Publishing,9781599947976,804,SAS Publishing,2009,2,28
4803,LOGIDATA+: Deductive Databases with Complex Objects / Edition 1,Paolo Atzeni,9783540569749,1993,Springer Berlin Heidelberg,1993,8,26
4804,"Web, Web-Services, and Database Systems: NODe 2002 Web and Database-Related Workshops, Erfurt, Germany, October 7-10, 2002, Revised Papers","Akmal Chaudhri,Mario Jeckle,Erhard Rahm,Rainer Unland",9783540007456,2003,Springer Berlin Heidelberg,2003,4,28
4805,INFORMATION STRUCTURES DATABASE DESIGN,Andrew Mortimer,9780750606837,221,Reed International Books,1993,3,1
4806,Advances in Multimedia and Databases for the New Century: A Swiss/Japanese Perspective,"Yoshifumi Masunaga,Stefano Spaccapietra",9789810243104,224,"World Scientific Publishing Company, Incorporated",2000,4,28
4807,Database Aesthetics: Art in the Age of Information Overflow,Victoria Vesna,9780816641192,326,University of Minnesota Press,2007,9,12
4808,"Specifications of Database Systems: International Workshop on Specifications of Database Systems, Glasgow, 3-5 July 1991","David J. Harper,Moira Norrie",9783540197324,323,Springer London,1992,1,20
4809,CMOS Cellular Receive Front-Ends: A Database Perspective / Edition 1,"Johan Janssens,Michiel Steyaert",9781441949417,0,Springer US,2010,12,7
4810,Database Schema Design And Management,Sanjay Kumar Jain,9783659117138,188,OmniScriptum GmbH & Co. KG,2012,5,6
4811,Spam Classification: Radix Encoded Fragmented Database Approach,"Sharma Kapil,Jatana Nishtha,Bala Manju",9783639708004,80,OmniScriptum GmbH & Co. KG,2015,4,5
4812,Intelligent Databases,Zongmin Ma,9781599041209,334,IGI Global,2006,9,30
4813,"Database Systems: Design, Implementation, and Management, Fifth Edition / Edition 5","Peter Rob,Carlos Coronel,Carlos Coronel",9780619062699,838,Cengage Learning,2001,12,18
4814,"Advances in Databases: 28th British National Conference on Databases, BNCOD 28, Manchester, UK, July 12-14, 2011, Revised Selected Papers","Alvaro A.A. Fernandes,Alasdair J.G. Gray,Khalid Belhajjame",9783642245763,2011,Springer Berlin Heidelberg,2011,12,27
4815,"Interfaces to Database Systems - IDS 92: Proceedings of the 1st International Workshop on Interfaces to Database Systems, Glasgow, 1-3 July 1992",Richard L. Cooper,9780387198026,468,"Springer-Verlag New York, LLC",1993,8,1
4816,Worldwide Guide to Equivalent Irons and Steels,"William C. Mack,American Society for Metals,Asm International Materials Properties Database Committee,ASM",9780871706355,1132,A S M International,1999,1,28
4817,Datacasting: How to Stream Databases over the Internet,Jessica Keyes,9780070346789,576,McGraw-Hill Osborne,1998,2,1
4818,Art and Humanities Database,"Hedayat Mina,Musa Kahn Sabzali,Ghazali Rosmawati",9783659290886,56,OmniScriptum GmbH & Co. KG,2014,3,24
4819,MCDBA 70-229- Designing and Implementing Databases with SQL Server 2000 Enterprise Edition,"Thomas Moore,Ed Tittel",9780789731067,473,Que,2005,5,6
4820,Surviving The Next Database Disaster,Jeffrey T. Test,9783836423557,128,VDM Verlag Dr. Mueller e.K.,2007,7,8
4821,"Advanced Database Systems for Integration of Media and User Environments, '98","Yahiko Kambayashi,Katsumi Tanaka,Akifumi Makinouchi,Yoshifumi Masunaga,Shunsuke Uemura",9789810234362,364,"World Scientific Publishing Company, Incorporated",1998,4,28
4822,Moving Object in Spatial Temporal Database Concept,"Vajravel V. Karthikeyani,Begam I. Shahina",9783659354885,84,OmniScriptum GmbH & Co. KG,2013,2,28
4823,High-Performance Oracle Database Applications,Donald K. Burleson,9781576101001,450,Coriolis Group,1996,12,15
4824,PROLOG and Databases: Implementation and New Directions,"Peter M. D. Gray,R. J. Lucas",9780470212219,358,Prentice Hall Professional Technical Reference,1988,12,1
4825,"MCAD/MCSE/MCDBA Self-Paced Training Kit: Microsoft SQL Server 2000 Database Design and Implementation, (Exam 70-229) (MCAD MCSE MCDBA Self-Paced Training Kit Series)",Microsoft Corporation,9780735619609,880,Microsoft Press,2003,5,7
4826,Distributed Java 2 Platform Database Development,Stewart Birnam,9780130268617,288,Pearson Education,2000,12,1
4827,"Video Database Systems: Issues, Products and Applications","Ahmed K. Elmagarmid,Haitao Jiang,Abdelsalam A. Helal,Anupam Joshi,Magdy Ahmed",9781475770742,0,Springer US,2013,12,31
4828,Managing and Mining Multimedia Databases / Edition 1,Bhavani Thuraisingham,9780849300370,352,Taylor & Francis,2001,6,28
4829,Computerization and Networking of Materials Databases,"Charles P. Sturrock,Edwin P. Begley",9780803120266,0,American Society for Testing & Materials,1995,10,28
4830,"Concurrent Systems: An Integrated Approach to Operating Systems, Distributed Systems and Databases",Jean Bacon,9780321117885,752,Benjamin-Cummings Publishing Company,2002,11,28
4831,Designing Quality Databases with IDEF1X Information Models,Thomas A. Bruce,9780932633187,584,Dorset House Publishing,1992,2,15
4832,"Formal Methods in Databases and Software Engineering: Proceedings of the Workshop on Formal Methods Databases and Software Engineering , Montreal, Canada, 15-16 May 1992","Vangalur S. Alagar,V. S. Lakshmanan,F. Sadri",9780387198125,193,"Springer-Verlag New York, LLC",1993,3,1
4833,Productivity Software Guide: Database Management with Paradox 5.0 for Windows,"Edward G. Martin,Terry Duke,R. Craig Collins",9780030110795,112,Dryden Press FL,1995,6,1
4834,Database Management Systems for Distributed Computer and Networks,Dimitris N. Chorafas,9780894331848,240,Petrocelli Books,1983,12,1
4835,A Step by Step Tutorial - How to Create and Setup a Database,Dawn Publishing,2940014148443,14,Dawn Publishing,2011,8,11
4836,Nested Relations and Complex Objects in Databases,"Serge Abiteboul,P C. Fischer,H.-J Schek",9780387511719,323,"Springer-Verlag New York, LLC",1989,6,28
4837,Advances in Object-Oriented Database Systems,"Asuman Dogac,M.Tamer Ozsu,Alexandros Biliris,Timos Sellis",9783642634109,0,Springer Berlin Heidelberg,2012,10,28
4838,Knowledge Engineering: Unifying Knowledge Base and Database Design,"John K. Debenham,A. Biermann,D. W. Loveland",9783540637653,466,Springer Berlin Heidelberg,1998,6,28
4839,"MFDBS 89: Proceedings of the 2nd Symposium on Mathematical Fundamentals of Database Systems, Visegrad, Hungary, June 26-30, 1989","Janos Demetrovics,Bernhard Thalheim",9780387512518,428,"Springer-Verlag New York, LLC",1989,7,28
4840,Advanced Approaches to Intelligent Information and Database Systems,"Janusz Sobecki,Veera Boonjing,Suphamit Chittayasothorn",9783319055022,2014,Springer International Publishing,2014,4,15
4841,A History of Western Society: Advanced Placement with Database Questions / Edition 8,John P. McKay,9780618522750,0,Cengage Learning,2004,10,30
4842,"Database Systems for Advanced Applications: 18th International Conference, DASFAA 2013, International Workshops: BDMA, SNSM, SeCoP, Wuhan, China, April 22-25, 2013, Proceedings","Bonghee Hong,Xiaofeng Meng,Lei Chen,Werner Winiwarter,Wei Song",9783642402692,2013,Springer Berlin Heidelberg,2014,2,13
4843,relational database management system 21 Success Secrets - 21 Most Asked Questions On relational database management system - What You Need To Know,Ashley Hoffman,9781488534539,36,Emereo Publishing,2013,7,27
